Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll,Gaze Direction,Violation Detected,Violation Count,Gaze Confidence,Proctoring Enabled,Cheat Detected,Suspicious Movements,Eye Movement Velocity
1758350118877,375.0,216.5,304.5,219.0,83,-6,-57,2,0,16.060652643306174,-6.5021087319619255,-0.9274110642892639,off_screen_up,True,0,0.95,True,True,38,0.0
1758350118945,375.0,216.5,304.5,219.0,83,-6,-57,2,0,16.007841892903016,-6.591032264261843,-0.8751207337023073,off_screen_up,True,0,0.95,True,True,38,0.0
1758350119002,375.5,216.0,304.5,219.0,83,-6,-57,2,0,15.931943462453098,-6.838596918073948,-0.8067495660584751,off_screen_up,True,0,0.95,True,True,38,0.3535533905932738
1758350119077,376.0,216.0,304.6014404296875,219.55796813964844,84,-6,-57,2,0,15.898279762224082,-7.050358295522357,-0.7388904083434937,off_screen_up,True,0,0.95,True,True,38,0.41020087619525597
1758350119129,376.0,216.0,304.6014404296875,219.55796813964844,84,-6,-57,2,0,15.88351768516786,-7.227726590922137,-0.6707264541240114,off_screen_up,True,0,0.95,True,True,38,0.0
1758350119186,376.0,216.0,304.4420166015625,219.60145568847656,84,-6,-57,2,0,15.876363060495386,-7.3418243529879295,-0.6191031555192619,off_screen_up,True,0,0.95,True,True,38,0.08262433642261234
1758350119234,376.0,216.0,304.4420166015625,219.60145568847656,84,-6,-57,2,0,15.948502685730848,-7.39427256290303,-0.6013064120562026,off_screen_up,True,0,0.95,True,True,38,0.0
1758350119279,376.0,216.5,304.5,220.0,84,-7,-57,3,0,16.01993986347937,-7.345196355550441,-0.6502578394239231,off_screen_up,True,0,0.95,True,True,38,0.45020660653345873
1758350119319,376.0,216.5,304.5,220.0,84,-7,-58,3,0,16.12721253665009,-7.290228371787373,-0.7119876438609518,off_screen_up,True,0,0.95,True,True,38,0.0
1758350119370,376.0,216.5,305.0,220.0,84,-7,-57,3,0,16.269055645867514,-7.164426123235488,-0.8006022798000267,off_screen_up,True,0,0.95,True,True,38,0.25
1758350119421,376.0,216.5,305.5,220.0,84,-6,-57,2,0,16.26651085994941,-7.083837819920239,-0.8437103983526848,off_screen_up,True,0,0.95,True,True,38,0.25
1758350119490,376.0,216.5,305.5,220.0,84,-6,-57,3,0,16.306241732111303,-7.122444529811919,-0.8477268540009573,off_screen_up,True,0,0.95,True,True,38,0.0
1758350119552,376.0,217.0,305.5,220.0,84,-5,-57,3,0,16.345972604273204,-7.161051239703598,-0.8517433096492297,off_screen_up,True,0,0.95,True,True,38,0.25
1758350119596,376.5,217.0,305.5,220.0,84,-5,-57,2,0,16.283234096417644,-7.194646052139151,-0.8592545192731307,off_screen_up,True,0,0.95,True,True,38,0.25
1758350119650,376.5,217.0,305.5,220.0,84,-5,-57,2,0,16.22587230618635,-7.248149897345916,-0.857101811560339,off_screen_up,True,0,0.95,True,True,38,0.0
1758350119711,376.5,217.0,305.5,220.0,84,-6,-57,2,0,16.213296105039017,-7.27749627948376,-0.8708147620926319,off_screen_up,True,0,0.95,True,True,38,0.0
1758350119770,376.5,217.0,305.5,220.0,84,-6,-57,2,0,16.231383845157506,-7.390094714749222,-0.8179728629598553,off_screen_up,True,0,0.95,True,True,38,0.0
1758350119811,376.0,217.0,305.0,220.0,84,-6,-57,2,0,16.308514506886436,-7.4930445340648575,-0.773052791450493,off_screen_up,True,0,0.95,True,True,38,0.5
1758350119874,375.5,217.0,304.4420166015625,220.60145568847656,83,-6,-58,2,0,16.369749251907713,-7.5261755118463745,-0.769345929234571,off_screen_up,True,0,0.95,True,True,38,0.6084977026600383
1758350119932,375.0,218.0,304.5,221.0,83,-6,-58,3,0,16.40338866529574,-7.379626977341786,-0.8705456008165879,off_screen_up,True,0,0.95,True,True,38,0.73336635922154
1758350119983,374.5,219.0,304.5,222.0,82,-5,-57,3,0,16.468914564654533,-7.453546258650551,-0.8894571216500538,off_screen_up,True,0,0.95,True,True,38,1.0307764064044151
1758350120042,374.5,220.0,304.5,223.0,82,-5,-57,4,0,16.75530277875197,-7.565199356689024,-0.8833924650624017,off_screen_up,True,0,0.95,True,True,38,1.0
1758350120102,374.5,220.0,304.5,223.0,82,-5,-57,4,0,16.992933767275073,-7.710242117187455,-0.8475432145953388,off_screen_up,True,0,0.95,True,True,38,0.0
1758350120183,374.5,220.0,304.4253845214844,223.5895538330078,82,-6,-57,3,0,17.28729788401714,-7.857395221029052,-0.811100670343925,off_screen_up,True,0,0.95,True,True,38,0.2971284198996788
1758350120248,374.5,220.0,304.4253845214844,223.5895538330078,82,-6,-57,3,0,17.555116769000183,-7.972155217158363,-0.7976950820948328,off_screen_up,True,0,0.95,True,True,38,0.0
1758350120306,374.5,220.0,304.5,223.5,82,-6,-57,4,0,17.79252144456638,-8.028480284803315,-0.83104152696911,off_screen_up,True,0,0.95,True,True,38,0.05828241295731257
1758350120345,374.5,220.0,305.0,223.0,82,-6,-56,4,0,18.037671334293545,-8.086519073148013,-0.8435202552250427,off_screen_up,True,0,0.95,True,True,38,0.3535533905932738
1758350120399,374.5,220.0,305.5,223.0,82,-6,-56,4,0,18.268018729256042,-8.094103496453123,-0.8662189493493275,off_screen_up,True,0,0.95,True,True,38,0.25
1758350120449,374.5,219.0,306.0,222.0,82,-6,-55,4,0,18.26893199047956,-7.950971298207875,-0.9420382908743812,off_screen_up,True,0,0.95,True,True,38,1.0307764064044151
1758350120510,375.0,218.0,305.5,221.0,83,-7,-56,3,0,18.172884116907955,-7.683575915271449,-1.0394207438293162,off_screen_up,True,0,0.95,True,True,38,1.0
1758350120552,375.0,218.0,305.5,220.0,82,-6,-56,3,0,17.889338252489686,-7.391902038220188,-1.0833148204137566,off_screen_up,True,0,0.95,True,True,38,0.5
1758350120609,375.0,217.0,305.5,220.0,83,-6,-56,3,0,17.459784691088814,-7.252377713771877,-1.1248423327100991,off_screen_up,True,0,0.95,True,True,38,0.5
1758350120665,375.0,216.5,305.0,219.0,83,-7,-56,2,0,17.060843539420663,-7.059870202145631,-1.1400326274252492,off_screen_up,True,0,0.95,True,True,38,0.7905694150420949
1758350120717,375.0,216.5,305.0,219.0,83,-6,-56,2,0,16.701322095201732,-6.995675937403426,-1.0729485281203863,off_screen_up,True,0,0.95,True,True,38,0.0
1758350120782,375.0,216.0,305.0,219.0,83,-6,-56,2,0,16.299716449700295,-6.933959791240685,-1.0187493030287342,off_screen_up,True,0,0.95,True,True,38,0.25
1758350120849,375.0,216.0,305.0,219.0,83,-6,-56,2,0,15.974469671139794,-6.858539813924903,-0.9727073416618115,off_screen_up,True,0,0.95,True,True,38,0.0
1758350120907,375.0,216.0,305.0,219.0,83,-6,-56,2,0,15.643410571477993,-6.844447971326469,-0.9197001081932963,off_screen_up,True,0,0.95,True,True,38,0.0
1758350120957,375.0,216.0,305.0,219.0,83,-6,-56,2,0,15.372020735110656,-6.979673978446898,-0.8902600431522569,off_screen_up,True,0,0.95,True,True,38,0.0
1758350121019,375.0,216.0,305.0,219.0,83,-6,-56,2,0,15.247180267076612,-7.0395938320267195,-0.9023426839042479,off_screen_up,True,1,0.95,True,True,38,0.0
1758350121075,375.0,216.0,305.0,219.0,83,-6,-56,2,0,15.131649242054348,-6.987812614499667,-0.900702376043494,off_screen_up,True,1,0.95,True,True,38,0.0
1758350121124,375.0,216.0,305.0,219.0,83,-6,-56,2,0,15.055921101763243,-6.989512410722493,-0.9689822395180148,off_screen_up,True,1,0.95,True,True,38,0.0
1758350121171,375.0,216.0,304.5,219.0,84,-6,-57,2,0,15.114922153568795,-7.170263448367216,-0.951963631694567,off_screen_up,True,1,0.95,True,True,38,0.25
1758350121207,374.0,217.0,304.0,220.0,83,-6,-56,2,0,15.31562717081843,-7.39029825627925,-0.9114377907241926,off_screen_up,True,1,0.95,True,True,38,1.25
1758350121267,374.0,218.0,303.5,221.5,83,-6,-57,3,0,15.612152903767694,-7.497866826712773,-0.9447702449292534,off_screen_up,True,1,0.95,True,True,38,1.2747548783981961
1758350121306,373.5,219.0,303.5,222.0,82,-6,-57,3,0,16.058614050439,-7.57564762064585,-0.9751362496117251,off_screen_up,True,1,0.95,True,True,38,0.7905694150420949
1758350121355,373.5,219.0,303.4253845214844,222.5895538330078,82,-7,-56,3,0,16.602118540557914,-7.624875538647988,-0.9966710376373435,off_screen_up,True,1,0.95,True,True,38,0.2971284198996788
1758350121395,373.0,220.0,303.4253845214844,223.5895538330078,82,-6,-56,4,0,17.036129185056332,-7.627580343924822,-1.019779209282273,off_screen_up,True,1,0.95,True,True,38,1.0307764064044151
1758350121436,373.5,220.0,304.0,224.0,83,-6,-55,5,0,17.607007050575035,-7.7313730593152705,-1.0212062329710405,off_screen_up,True,1,0.95,True,True,38,0.5751661678732383
1758350121480,373.5,220.0,304.0,224.0,83,-6,-56,5,0,18.026714073923774,-7.717166476129506,-1.0341951714176356,off_screen_up,True,1,0.95,True,True,38,0.0
1758350121524,373.5,220.0,304.0,224.0,83,-6,-56,5,0,18.33757111241713,-7.527771121853742,-1.0918177826314128,off_screen_up,True,1,0.95,True,True,38,0.0
1758350121575,373.5,220.0,304.0,224.0,83,-6,-56,4,0,18.559585277816335,-7.43119055928007,-1.0783574633016042,off_screen_up,True,1,0.95,True,True,38,0.0
1758350121639,373.5,220.0,304.0,224.0,83,-7,-56,4,0,18.71618688814172,-7.410951206677602,-1.0878922305180359,off_screen_up,True,1,0.95,True,True,38,0.0
1758350121685,373.5,220.0,304.0,224.0,82,-7,-56,4,0,18.82152327483714,-7.347630076894357,-1.0700641768882448,off_screen_up,True,1,0.95,True,True,38,0.0
1758350121744,373.5,220.0,304.5,224.0,82,-7,-55,4,0,18.78194923198341,-7.240140048494958,-1.0395682027489839,off_screen_up,True,1,0.95,True,True,38,0.25
1758350121792,373.5,221.0,304.0,224.5,82,-6,-55,3,0,18.622033586307108,-7.124360524610273,-1.0134071344771272,off_screen_up,True,1,0.95,True,True,38,0.7905694150420949
1758350121839,373.0,221.0,304.0,225.0,83,-6,-55,4,0,18.43563068555128,-7.040053017697945,-1.0281416373476406,off_screen_up,True,1,0.95,True,True,38,0.3535533905932738
1758350121887,373.0,222.0,303.5,225.0,83,-6,-56,4,0,18.279649297909923,-6.94203489997707,-1.0816668866181622,off_screen_up,True,1,0.95,True,True,38,0.5590169943749475
1758350121923,372.5,222.0,303.0,226.0,83,-6,-55,4,0,18.055254821746626,-6.93310266718478,-1.0687605293594347,off_screen_up,True,1,0.95,True,True,38,0.7071067811865476
1758350121963,372.0,224.0,302.0,228.0,84,-6,-55,4,0,17.724948194677523,-6.835836884863231,-1.0618945918314004,off_screen_up,True,1,0.95,True,True,38,2.1360009363293826
1758350122001,371.5,226.0,301.0,229.5,84,-5,-56,3,0,17.094061046115833,-6.5703064184165605,-1.036777975929728,off_screen_up,True,1,0.95,True,True,38,1.9039432764659772
1758350122040,371.0,227.0,300.0,231.0,84,-6,-56,4,0,16.21375825034685,-6.239843582330936,-1.0424262628938115,off_screen_up,True,1,0.95,True,True,38,1.4577379737113252
1758350122091,371.0,229.0,299.5,232.5,85,-5,-56,3,0,15.25578058568976,-5.763503381689618,-1.0731767064475486,off_screen_up,True,1,0.95,True,True,38,1.7677669529663689
1758350122168,370.0,230.0,299.5,233.5,85,-5,-56,3,0,14.098129571002804,-5.124474738131799,-1.0901573436955214,off_screen_up,True,1,0.95,True,True,38,1.118033988749895
1758350122226,370.0,231.0,298.5,234.5,85,-5,-56,2,0,12.85713508848712,-4.376865088213165,-1.0583908196213585,off_screen_up,True,1,0.95,True,True,38,1.118033988749895
1758350122268,370.0,232.0,298.5,235.5,85,-5,-56,2,0,11.465694765900931,-3.4357612627855714,-1.0963267683198747,off_screen_up,True,1,0.95,True,True,38,1.0
1758350122306,370.0,234.0,298.5,237.0,85,-4,-56,2,0,9.985989617055687,-2.4268405617589988,-1.0891433811562115,off_screen_up,True,1,0.7604166666666667,True,False,38,1.75
1758350122367,371.0,236.0,298.0,238.5,87,-4,-56,1,0,8.582275828820713,-1.4886591445087491,-1.1001040172259753,off_screen_up,True,1,0.6875,True,False,38,1.7677669529663689
1758350122407,371.0,237.0,298.0,239.5,87,-4,-56,1,0,7.271477746526198,-0.8044588155154386,-1.042132922079971,off_screen_up,True,1,0.6458333333333334,True,False,38,1.0
1758350122456,371.5,238.0,298.5,240.5,87,-4,-57,0,0,6.055428101828994,-0.11569673708538986,-0.9720739965012033,off_screen_up,True,1,0.6041666666666666,True,False,38,1.118033988749895
1758350122507,371.5,239.0,298.5,241.5,87,-3,-57,1,0,5.03072938255033,0.4011460630756698,-0.8282712676509951,off_screen_up,True,1,0.5625,True,False,38,1.0
1758350122559,371.5,239.5,298.0,241.5,87,-3,-57,0,0,4.052668553537735,0.7779031323408727,-0.6936897808979161,off_screen_up,True,1,0.5520833333333334,True,False,38,0.3535533905932738
1758350122613,372.5,240.0,298.0,241.5,88,-3,-58,0,0,3.265823126803596,0.9922549078167293,-0.5577454336992895,off_screen_up,True,1,0.5416666666666666,True,False,38,0.5590169943749475
1758350122656,372.5,240.0,298.0,241.5,89,-3,-58,-1,0,2.6390868984238676,0.8616490558916663,-0.4215475872270993,off_screen_up,True,1,0.5416666666666666,True,False,38,0.0
1758350122699,372.0,240.0,297.0,242.5,89,-3,-59,0,0,2.1881823988384816,0.5043958062028064,-0.28233419718371655,off_screen_up,True,1,0.5208333333333334,True,False,38,0.9013878188659973
1758350122763,372.5,241.0,297.0,242.5,89,-2,-59,0,0,1.8400016028505295,0.08926942366530177,-0.11284882667188079,within_screen,False,1,0.0,True,False,38,0.5590169943749475
1758350122801,372.5,241.0,297.0,242.5,89,-2,-59,0,0,1.6941158050735048,-0.5253614022310433,0.05341641131236141,within_screen,False,1,0.0,True,False,38,0.0
1758350122858,372.5,241.0,297.0,243.5,89,-2,-59,0,0,1.519230462358772,-1.2108669925873912,0.20819353312183497,within_screen,False,1,0.0,True,False,38,0.5
1758350122906,373.5,241.5,298.0,243.5,88,-3,-60,0,0,1.5137947694984728,-1.8750949434437514,0.3767450156726684,within_screen,False,1,0.0,True,False,38,1.0307764064044151
1758350122958,375.0,242.0,299.5,243.5,89,-2,-60,-1,0,1.5057431933251575,-2.490820142756519,0.5516536502250522,within_screen,False,1,0.0,True,False,38,1.5206906325745548
1758350123006,376.5,243.0,301.0,243.5,89,-1,-59,-1,0,1.4611426365544045,-3.122211206802005,0.8004675501371097,within_screen,False,1,0.0,True,False,38,1.5811388300841898
1758350123066,378.0,243.0,302.0,243.5,90,-1,-60,-1,0,1.4852807817051783,-3.5311129616908854,1.0681567346679368,within_screen,False,1,0.0,True,False,38,1.25
1758350123132,379.5,243.0,304.0,243.0,89,0,-60,-2,0,1.297223698559117,-4.250603299702914,1.4182517485639559,suspicious_sustained_off_center,True,1,0.8,True,True,39,1.7677669529663689
1758350123189,383.0,244.0,307.5,242.5,90,2,-60,-3,0,1.0386254378875286,-5.5515201802094385,1.9185797089549999,suspicious_sustained_off_center,True,1,0.8,True,True,40,3.5089172119045497
1758350123272,386.5,244.0,311.0,242.0,90,2,-60,-3,0,0.8513257655817856,-7.369657563854889,2.519951580593504,suspicious_sustained_off_center,True,1,0.8,True,True,41,3.5089172119045497
1758350123340,390.0,244.5,315.0,242.0,90,3,-60,-4,0,0.6947371481007654,-9.793015459470531,3.269543614734899,suspicious_sustained_off_center,True,1,0.8,True,True,42,3.758324094593227
1758350123393,395.0,245.5,320.5,241.5,89,4,-61,-6,0,0.5875906856411124,-12.588451669368139,4.123645055907684,suspicious_sustained_off_center,True,1,0.8,True,True,43,5.25594901040716
1758350123458,399.0,246.5,325.0,241.5,89,5,-61,-6,0,0.5559845919426145,-15.570519153896418,5.028973072934365,suspicious_sustained_off_center,True,1,0.8,True,True,44,4.2793106921559225
1758350123510,402.0,247.5,329.0,241.5,88,6,-61,-7,0,0.5091957423026265,-18.665873113867832,5.957704928686656,suspicious_sustained_off_center,True,1,0.8,True,True,45,3.5355339059327378
1758350123555,405.0,247.5,332.5,241.5,87,7,-61,-7,0,-0.45252172557246517,-24.016005904123215,-17.484477021062308,suspicious_sustained_off_center,True,1,0.8,True,True,46,3.25
1758350123615,409.5,248.5,338.0,240.5,86,8,-59,-8,0,-1.2420121520252412,-28.9275617170162,-41.02035963410582,off_screen_right,True,1,0.5229591836734697,True,False,47,5.0
1758350123673,412.5,249.0,341.0,240.5,86,9,-59,-8,0,-2.1094235335568303,-33.22646031767483,-64.69611466835954,off_screen_right,True,1,0.5739795918367351,True,False,48,3.010398644698074
1758350123735,415.0,249.0,344.0,240.5,86,9,-58,-8,0,-3.1084321563228823,-37.055450417048874,-88.52357500092639,off_screen_right,True,1,0.6207482993197283,True,False,49,2.75
1758350123794,417.0,249.5,346.5,240.0,86,10,-58,-9,0,-4.079077119494508,-40.414935538783865,-112.40064950640225,off_screen_right,True,1,0.6590136054421772,True,False,50,2.25
1758350123838,418.5746154785156,249.5895538330078,348.0,240.0,86,10,-57,-9,0,-5.140842282212498,-43.595996691635584,-136.38336325949413,off_screen_right,True,1,0.6851582948853373,True,False,51,1.5379597060500525
1758350123888,419.0,249.0,348.5,240.0,86,10,-58,-9,0,-6.242335988480276,-46.63511995281968,-160.4191131543027,off_screen_right,True,1,0.6930272108843542,True,False,52,0.5486142165987565
1758350123930,419.6014404296875,249.44203186035156,349.0,240.0,86,10,-57,-9,0,-6.903456707533962,-48.3287918164682,-172.3857122798429,off_screen_right,True,1,0.7023932009327172,True,False,53,0.5934145232710537
1758350124004,421.5746154785156,249.5895538330078,350.0,240.0,87,11,-57,-9,0,-7.113091628776857,-48.72779781532803,-172.17971722408126,off_screen_right,True,1,0.7276753016880584,True,False,54,1.488416323092309
1758350124067,422.5746154785156,249.5895538330078,351.5,240.0,88,11,-56,-9,0,-7.323165624999492,-49.015657870605004,-171.99196676796336,off_screen_right,True,1,0.748933805089419,True,False,55,1.25
1758350124121,424.0,249.5,352.5,240.0,90,11,-56,-8,0,-7.508874180650674,-49.233907669000565,-171.81959768338407,off_screen_right,True,1,0.7695578231292521,True,False,56,1.2135186407779632
1758350124172,424.5,249.5,353.0,240.0,90,11,-55,-8,0,-7.668609117957944,-49.32257332546066,-171.71285973149878,off_screen_right,True,1,0.7780612244897963,True,False,57,0.5
1758350124216,425.0,249.5,353.5,240.0,90,11,-55,-8,0,-7.155766019448142,-46.970734949358956,-147.25386015375497,off_screen_right,True,1,0.7865646258503405,True,False,58,0.5
1758350124258,425.0,249.5,353.0,239.5,91,11,-55,-9,0,-6.46656053133727,-44.31312515185144,-122.83038701292492,off_screen_right,True,1,0.7823129251700685,True,False,59,0.3535533905932738
1758350124323,424.0,249.0,353.0,239.5,90,11,-55,-9,0,-5.7399756995643845,-41.74877336305057,-98.40120339141713,off_screen_right,True,1,0.7738095238095242,True,False,60,0.5590169943749475
1758350124374,420.0,248.5,349.0,239.5,89,10,-56,-9,0,-5.734628927053605,-41.44969288790472,-98.38824240729862,off_screen_right,True,1,0.7057823129251705,True,False,61,4.00780488547035
1758350124420,416.0,248.5,344.0,239.5,88,10,-58,-8,0,-5.676079494449537,-41.20498468706805,-98.45967067146029,off_screen_right,True,1,0.6292517006802725,True,False,62,4.5
1758350124472,412.0,247.5,339.5,238.5,88,9,-59,-9,0,-5.466125610821029,-40.69842705604027,-98.58522752464367,off_screen_right,True,1,0.5569727891156466,True,False,63,4.366062299143245
1758350124535,407.5,246.5,335.0,238.5,87,8,-59,-8,0,-4.2663849933598,-37.80339408578155,-74.42742619220697,suspicious_sustained_off_center,True,1,0.8,True,True,64,4.527692569068709
1758350124594,400.5,244.5,326.5,238.5,87,6,-61,-7,0,-3.437481888528394,-35.96441122303521,-62.598333895892694,off_screen_up,True,1,0.5104166666666666,True,False,65,7.814249804043892
1758350124642,394.0,243.5,320.0,239.0,88,4,-60,-4,0,-3.0778945834342064,-34.78274575941194,-63.189065167817816,off_screen_up,True,1,0.5208333333333334,True,False,66,6.504805915628844
1758350124691,388.0,242.0,313.0,239.0,89,3,-60,-3,0,-2.664288738581023,-32.94610180649732,-63.94278888672196,off_screen_up,True,1,0.5520833333333334,True,False,67,6.5431261641512
1758350124752,382.0,241.0,307.0,239.5,89,1,-60,-2,0,-1.8444139665070285,-29.21529940946376,-52.72775912145683,off_screen_up,True,1,0.5625,True,False,68,6.005206074732157
1758350124794,376.0,240.0,301.5,240.0,89,0,-59,-1,0,-0.7416150754963162,-23.81380889301071,-29.43282536120622,off_screen_up,True,1,0.5729166666666666,True,False,68,5.755432216610669
1758350124848,372.5,240.0,298.0,240.5,88,-1,-58,-1,0,0.45989453813025527,-17.751418519546228,-6.303475077567146,off_screen_up,True,1,0.5625,True,False,68,3.5089172119045497
1758350124890,368.5,240.0,294.5,241.0,87,-2,-59,0,0,1.1722460850558711,-12.883344796112032,4.621910857981467,off_screen_up,True,1,0.5520833333333334,True,False,68,3.758324094593227
1758350124953,365.0,239.0,291.0,241.5,88,-4,-58,0,0,1.4560792368473479,-9.067438099806157,3.354987719968622,off_screen_up,True,1,0.5625,True,False,68,3.5089172119045497
1758350125013,362.0,239.0,288.0,242.5,87,-5,-58,1,0,1.707577919542688,-5.314807959300105,2.1469254030106937,off_screen_up,True,1,0.5416666666666666,True,False,68,3.0413812651491097
1758350125060,359.5,239.0,286.0,243.5,86,-6,-57,2,0,1.9671190283415516,-2.1071255556903337,1.0389017389264665,off_screen_up,True,1,0.5208333333333334,True,False,68,2.3048861143232218
1758350125109,358.5,239.5,285.0,244.5,86,-7,-57,3,0,2.1496331708405645,0.5758173155998865,0.0412156379552866,within_screen,False,1,0.0,True,False,68,1.25
1758350125147,358.5,240.5,284.5,245.5,86,-7,-58,3,0,2.294084909753048,2.4297603645045633,-0.6843947747429078,within_screen,False,1,0.0,True,False,68,1.0307764064044151
1758350125205,359.5,241.5,285.5,246.5,87,-7,-58,3,0,2.3854214580044957,3.676005565073817,-1.2104486256238682,within_screen,False,1,0.0,True,False,68,1.4142135623730951
1758350125261,360.5,242.0,286.5,246.5,87,-6,-57,2,0,2.3153315584782206,4.358894795664783,-1.5412042386820426,within_screen,False,1,0.0,True,False,68,1.0307764064044151
1758350125333,361.0,243.0,287.5,247.5,87,-5,-57,2,0,2.3134213324606296,4.995233587221303,-1.7215152932329718,within_screen,False,1,0.0,True,False,68,1.25
1758350125393,362.0,244.0,287.5,247.5,88,-5,-58,2,0,2.3277644324562434,5.3318268611714945,-1.7912399721330723,within_screen,False,1,0.0,True,False,68,0.7071067811865476
1758350125442,362.0,244.0,287.5,247.5,88,-5,-58,2,0,2.250011001634414,5.425673727585325,-1.704160813129172,within_screen,False,1,0.0,True,False,68,0.0
1758350125486,362.5,244.5,287.5,247.5,88,-5,-58,1,0,2.131270843605243,5.357104658278438,-1.5053417652479086,within_screen,False,1,0.0,True,False,68,0.3535533905932738
1758350125530,363.0,245.0,288.0,248.0,89,-4,-57,2,0,2.100705249569229,5.310246014544452,-1.3401141375140555,within_screen,False,1,0.0,True,False,68,0.7071067811865476
1758350125575,363.0,245.0,288.0,248.5,89,-4,-58,2,0,2.076281490820424,5.1641691153893845,-1.2022314207565499,within_screen,False,1,0.0,True,False,68,0.25
1758350125628,364.0,245.0,288.5,248.5,89,-5,-58,2,0,2.112303742790578,5.204508281372577,-1.0976809523548687,within_screen,False,1,0.0,True,False,68,0.75
1758350125668,365.0,245.0,289.0,248.5,90,-5,-58,2,0,2.0854297322015363,5.233285383950783,-1.0785080933000097,within_screen,False,1,0.0,True,False,68,0.75
1758350125719,364.5,244.5,289.0,248.0,89,-5,-58,2,0,1.9613662052253904,5.053486986388583,-0.987843753559253,within_screen,False,1,0.0,True,False,68,0.5590169943749475
1758350125762,365.5,244.0,290.0,247.5,89,-4,-58,2,0,1.8910694487392785,4.953192223500526,-0.9444385632913685,within_screen,False,1,0.0,True,False,68,1.118033988749895
1758350125814,365.5,243.0,291.0,246.5,88,-5,-58,1,0,1.870923267802004,4.886876218725579,-0.8936782292952041,within_screen,False,1,0.0,True,False,68,1.118033988749895
1758350125864,366.5,243.0,291.0,245.5,88,-4,-58,1,0,1.8460560734578468,4.613385081854782,-0.7946070431242624,within_screen,False,1,0.0,True,False,68,0.7071067811865476
1758350125907,366.5,243.0,292.0,244.5,87,-3,-58,0,0,1.7278672510028592,4.415055747299094,-0.668017641504516,within_screen,False,1,0.0,True,False,68,0.7071067811865476
1758350125947,367.5,243.0,293.0,244.5,88,-2,-58,0,0,1.5010712769924606,4.046914537716068,-0.482101104439014,within_screen,False,1,0.0,True,False,68,1.0
1758350126001,367.5,243.0,293.0,244.5,87,-2,-59,0,0,1.3553966323412006,3.622891065411121,-0.2543971894334689,within_screen,False,1,0.0,True,False,68,0.0
1758350126049,368.5,243.0,294.0,244.5,88,-2,-58,0,0,1.2149721876500656,3.0047499556564574,-0.056991934093596264,within_screen,False,1,0.0,True,False,68,1.0
1758350126090,369.5,243.0,295.0,244.5,89,-2,-58,-1,0,1.1040583427398811,2.559538941447972,0.09820425781880227,within_screen,False,1,0.0,True,False,68,1.0
1758350126148,370.5,243.0,295.5,244.5,89,-2,-59,-1,0,0.9990960929992347,1.891449411265306,0.2929000557693502,within_screen,False,1,0.0,True,False,68,0.75
1758350126189,371.5,243.0,296.5,244.5,89,-2,-58,-1,0,0.8261910067917135,1.3177893713607531,0.47271943856688936,within_screen,False,1,0.0,True,False,68,1.0
1758350126238,371.5,243.0,296.5,244.5,89,-2,-59,-1,0,0.6812839683537053,0.7493144559607874,0.6318875131883541,within_screen,False,1,0.0,True,False,68,0.0
1758350126289,372.5,243.0,297.0,244.5,90,-2,-58,-1,0,0.6705457277663083,0.3163095337365309,0.7564396946724676,within_screen,False,1,0.0,True,False,68,0.75
1758350126332,372.5,243.0,297.0,244.5,90,-2,-59,-1,0,0.6925430046282859,-0.2321519030797603,0.8829744417000349,within_screen,False,1,0.0,True,False,68,0.0
1758350126371,372.5,243.0,297.0,244.5,90,-2,-59,-1,0,0.664398984063082,-0.4406824489227841,0.951342899414976,within_screen,False,1,0.0,True,False,68,0.0
1758350126407,372.5,243.0,297.5,244.5,90,-2,-59,-1,0,0.6480198629991722,-0.6836223473927845,1.0379762333194813,within_screen,False,1,0.0,True,False,68,0.25
1758350126481,373.5,243.5,297.5,244.5,90,-2,-59,-1,0,0.5999831074032684,-0.857846497726106,1.093114554877974,within_screen,False,1,0.0,True,False,68,0.5590169943749475
1758350126540,373.5,244.0,298.0,245.0,90,-1,-58,0,0,0.6043918623655653,-1.0847416586352772,1.1683649438290966,within_screen,False,1,0.0,True,False,68,0.5590169943749475
1758350126584,373.5,244.0,298.0,245.5,89,-1,-59,0,0,0.6242652895248817,-1.1966096866525326,1.2088981699600314,within_screen,False,1,0.0,True,False,68,0.25
1758350126630,374.0,245.0,298.5,246.0,90,-1,-59,0,0,0.5847048934487287,-1.4149256296429318,1.2565872208253461,within_screen,False,1,0.0,True,False,68,0.9013878188659973
1758350126683,374.0,246.0,298.5,247.0,90,-1,-59,0,0,0.5317887521405122,-1.5545560641425675,1.273841374987411,within_screen,False,1,0.0,True,False,68,1.0
1758350126725,376.0,250.0,299.5,250.5,91,0,-60,-1,0,0.29488079981369353,-1.6492457478576217,1.3346799536710423,within_screen,False,1,0.0,True,False,68,4.038873605350878
1758350126768,377.5,254.0,300.0,253.5,91,1,-61,-2,0,-0.32650961260917555,-1.9110420916981745,1.4994645929702868,within_screen,False,1,0.0,True,False,68,3.640054944640259
1758350126819,379.5,257.5,301.0,257.0,92,1,-62,-2,0,-1.1275146536305396,-2.181077051307412,1.736712169188382,within_screen,False,1,0.0,True,False,68,3.8078865529319543
